13,2018.10.11 09:39,286,pmj7****,117.111.***.63,5,2,그때 부터 살살 모으세요,"['저희가 먼저 죽겠네요 ㅠ', '13만원정도가면 저늠세키 욕나올겁니다..']"
14,2018.10.10 21:58,325,tizm****,220.76.***.164,2,1,고생 하십니다 ?님덜...,[]
15,2018.10.10 20:03,260,blsh****,223.39.***.186,0,1,"미이친 개미쉬들 ~
디저 바라 쉬이들 ~ㅋ",[]
16,2018.10.10 17:47,214,choh****,223.39.***.229,5,1,"주식투자자 여러분, 국민연금이 공매도세력에게 직간접적으로 주식을 빌려준다는 사실을 아십니까? 국민연금의 주식대여 행위는 공매도세력의 주가 하방 작업에 사용되어 투자자들에게 막대한 경제적 손실을 입힐 수 있습니다.
심지어 회사는 성장하고 있는데 불법적 공매도 공격으로 개인투자자들에게 피눈물을 흘리게 한다는 의혹도 제기 되고 있습니다.
지금 국민연금 주식대차룰 금지하는 국민청원이 경실련을 비롯한 사회단체들의 주도로 진행되고 있으니, 여러분들은 꼭 참여해주시고, 가족과 주변에도 참여를 독려해주시기를 호소합니다. 20만명이 넘어야 정부의 공식적 답변과 대책을 들을 수 있습니다.
참여방법: 청와대 국민참여 및 제안 사이트에 들어갑니다.
그 다음 분야별 청원을 클릭하신 다음, 청원분야별 보기에서 경제민주화를 클릭하시면, 추천순 제 1위에 '국민연금의 주식대차를 폐지하라'가 있으니,
그리로 가셔서 내용을 읽으시고, 동의하시면 됩니다.
꼭 참여하셔서 주식투자자들의 이익을 지키도록 합시다!!",[]
17,2018.10.10 17:24,296,ccii****,121.144.***.123,2,0,"• 국민연금 주식대여액 1천조원 육박..""공매도 종잣돈 창구""
https://news.v.daum.net/v/20180907070022685?f=m

• 국민연금, 올해 7월 말까지 국내주식투자로 10조원 손실
https://news.v.daum.net/v/20181006090008650?f=m#none

• 국민연금공단, 해외운용사서 돈받아 직원들 해외연수 논란
http://www.businesskorea.co.kr/news/articleView.html?idxno=25479

• '주식 대여 장사' 논란 휩싸인 국민연금
https://m.news.naver.com/read.nhn?mode=LSD&mid=sec&sid1=101&oid=011&aid=0003410343

• 거래량도 대금도... 공매도 시장 휘젓는 외국계 증권사들
https://news.v.daum.net/v/20181009044529592?rcmd=rn&f=m

국민연금이 공매도세력들에게 주식을 대여해주며 연금을 운용하여 우리들의 국민연금과 주식이 막대한 손실을 입고 있습니다. 
국민연금의 주식대차를 없애야지만 우리들의 국민연금과
주식을 지킬 수 있습니다.
우리들의 재산을 지킵시다.
청원에 힘을 보태어 주십시요.
여러분들의 힘이 절실히 필요합니다. 

●청원●
국민연금의 주식대차를 폐지하라
https://www1.president.go.kr/petitions/394401

다시 시작하는 청원입니다.
이전에 비슷한 청원에 동의하셨더라도 다시 한번 더 이 청원에 동의 부탁드립니다.",[]
18,2018.10.10 16:53,314,jpt1****,221.156.***.26,4,1,1km 짜장면 배달도 배달비 3천원을 받는데 ㅋㅋ...,"['그러게요 요즘 음식배달료를 다 따로 받더라고요. 택배비가 정말 싸긴 싸네요.', '지금 빡 올려야할 때인데..\n무슨 흙팔아서 장사하는 것도 아니고\n영업이익이 나올만큼 나와야지..']"
19,2018.10.10 14:37,481,shov****,125.128.***.39,14,0,"""CJ대한통운, 4분기엔 실적 좋아질 것""...모건스탠리

""3분기엔 여러 일회성 비용 발생""...주식 투자 판단은 늘 신중히 해야

허정철 기자 | hjc@choicenews.co.kr




폰트키우기 폰트줄이기 프린트하기 메일보내기 신고하기

승인 2018.10.10 12:07:23

트위터 페이스북 미투데이 요즘 네이버 구글 msn




[초이스경제 허정철 기자] 글로벌 투자기관인 모건스탠리가 CJ대한통운에 대해 10일 ""4분기에 V자 모양의 회복이 이뤄질 것으로 예상한다""고 밝혔다.

모건스탠리에 따르면 대한통운의 3분기 연결 매출액은 2.3조원, 영업이익은 590억원, 당기순이익은 130억원으로 각각 예상되고 있다. 점유율 상승과 추석 연휴 동안의 가격 상승에 힘입어 택배 매출 성장 강세(매출액 6070 억원으로 전년 대비 14% 증가 예상)가 전망되지만 추가 비용들이 전 분기 대비 이익 성장에 압박을 줄 수 있는 것으로 보인다. 특히 7월 동안의 노조파업과 관련된 일회성 비용(30억원)과 대전 터미널 사고로 인한 일회성 비용(약 20억원), 대전 터미널 사고로 인한 네트워크 최적화 지연으로 발생한 비용(약 80억원), 그리고 3분기부터의 메가 허브 터미널 감가 상각비(약 60억원) 등을 고려해야 한다고 밝혔다.

모건스탠리는 ""4분기에는 대한통운의 상황이 고무적일 것으로 보인다""면서 ""네트워크 최적화와 10월 초부터 ASP(평균판매단가) 상승 노력에 더해 CL 사업 처분과 DSC 인수가 4분기 실적을 지탱할 것으로 보인다""고 진단했다,

모건스탠리는 따라서 ""4분기에 택배 사업 GPM(매출총이익률)이 12%로 대폭 개선될 전망""이라며 ""3분기에 하락한 실적이 4분기에 만회될 가능성이 높아 보인다""고 분석했다.

모건스탠리는 또 ""4분기 성장 기대감 속에 2018년, 2019년, 2020년 실적 전망을 소폭 조정한다""며 ""현재 2019년과 2020년 영업이익 전망은 컨센서스를 21.8%, 21.2% 상회하고 있다""고 전했다.

초이스경제는 그러나 ""이 기사는 단순한 참고용 자료로만 활용되길"" 강력 희망한다. 특정 기업에 대한 분석 내용은 분석하는 기관마다 다를 수 있는 데다, 주식 투자는 늘 위험한 특성을 지니고 있기 때문이다.




< 저작권자 &copy; 초이스경제 무단전재 및 재배포금지 >","['￦목표가 ￦25만원 / 대세상승 시작점 /\n연기금 . 기관 ㅡ 연속 매수\n→경기도 곤지암 아시아 최대규모 물류자동화터미널☞물류 처리량,영업이익 급증가\n●택배요금 300원 인상= 연간 영업이익 3,600억원 증가 효과\n문재인정부 북방대륙~북한~중국~러시아~유라시아~신북방정책 물류급성장\n★러시아 최대 물류회사 ""페스코"" 북방 물류 협력\n●중국16억인구 중국물류 급성장<중국 물류 자회사 `CJ로킨`주식 상장\n→인도 13억인구 물류급성장~인도 주식 상장\n→SK주유소 와 GS주유소ㅡ전국 택배물류기지체결', '[ ㅡ 스튜어드쉽코드 주주 권리 행사 수혜주이다\n국민연금 연기금 연속 매수세력 = 연기금은 국민연금은~대통의 최대 주주로서~ 고배당 정책 시작한다\n주주 이익 최우선 정책 시행 = 스튜어드쉽코드 국민연금 연기금 연속매수 세력의 최대 수혜주 = 대통이다\n\\ 4분기 실적 성장성에~매수세력 배팅.! 매수세력 집중 매수중이다\n목표가 ￦ 25만원↑대세상승 시작 //\n택배 요금 인상, 올린다~영업이익 급증가→기관.투신 연기금. 연속 매수\n￦ 영업이익 매년 36% 급성장↑ ㅡ 물류는 최고의 실적 성장주 ㅡ']"
20,2018.10.10 10:34,584,bull****,101.224.***.31,7,2,"대한통운은 크게 택배사업, 계약물류, 글로벌 사업으로 나눈다.
언론에서 보면 해외부분 M&A를 통해서 엄청나게 성장하고 있는것 같지만, 실상은 모두 매출만 늘어나고 수익은 뒤걸음질 치고 있다. 중국만 해도 스마트카고, 스피덱스 (TCL계열 물류사) , 롱칭물류(냉동냉장) 인수로 엄청 성장하고 있는 것 같지만 실상은 전혀 시너지 효과가 나지 않고 있다. 대부분의 매출은 한국기업의 물류서비스에서 나오는데 로컬 물류사들과 경쟁은 심해지고 경쟁력은 떨어지고 있다. 아시다시피 아모레, 오리온 등 중국내 한국기업의 경쟁력은 점점 떨어지고 있다. 주가를 떠받치기 위해서인지 모르지만, CJ계열사간의 이중매출도 심각하다.

CJ 지주사의 주가를 보면, 계속하락 중이다. 즉, 상당부분의 매출이 CJ계열사에서 나오는 대한통운의 주주가 좋을수가 없다. 참고하시기 바랍니다.",['주가는 실적대로 가는 것 같네요 3분기 실적이 안좋으니 주가도 하락']
21,2018.10.10 10:27,190,hdkj****,110.70.***.1,1,2,이 상황에도 꼴통들이 꼴통글 올리는구만,[]
22,2018.10.09 23:52,130,min1****,119.207.***.202,0,0,"♥ 내 소중한 국민연금을 보호하고, 공매도 주식대차를 막기위해,
'국민연금 주식대여 금지' 청원에 동참해주세요! ♥

10월 9일 현재 청원 9일만에 '동의' 5만을 넘었습니다.
현재 청와대 국민청원 첫페이지에 올라 있고, 경제민주화 부문 1위입니다.

아직 여러분들의 참여가 어느때보다 절실합니다.
10월 말일까지 20만 동의를 넘겨서 반드시 국민연금의 공매도 주식대여금지를 실현합시다.

국회에 계류중인 ""국민연금공단 주식대여금지 법안""이 올해 통과될 수 있도록 청와대 청원에 힘을 보태 주세요.


※ 참여 방법은 매우 쉽습니다!

아래 청와대 국민청원 링크로 들어가신 후 '동의'를 클릭하시면 됩니다.
(네이버/페이스북/트위터로 3번 동의 가능합니다 , 한가지 계정 동의 후 청원 인터넷 창 닫으시고 10여분 후에 다른 계정으로)

https://www1.president.go.kr/petitions/394401


모두 청원 참여 부탁드립니다!
우리의 부모님, 형제, 자매들이 피땀 흘려 내는 국민연금이 어처구니 없는 투자방식으로 손실을 입고 있습니다.

대한민국 핫 이슈인 국민연금 재정고갈 문제이자,
국민연금을 내시는 분이시라면 꼭 관심을 갖고 참여하셔야 할 청원입니다.


연간 국내주식 투자금액 120조원의 0.0014%의 수익을 올리기 위해 국민연금이
4년6개월간 1천조원에 달하는 주식을 공매도세력(주가를 하락시켜야 이익을 보는 세력)에게 대여해 줌으로써,

1)국내 주식시장을 교란하고,
2)공매도를 사용할 수 없는 개인투자자들을 주식시장의 패배자로 내몰고,
3)해외헷지 세력들의 주머니를 채워 연간 수천억원의 국부를 유출하고,
4)국민연금 스스로 투자한 종목의 주가상승을 막고, 로스컷(손절매) 발생시 막대한 국민연금의 손실을 초래하는


이 바보같은 일에 국민연금이 앞장서고 있다는 사실을 고발하고 바로 잡고자 합니다.



※ 이 청원은 '경실련'(경제정의실천시민연합), '공매도제도개선 주주연대', '희망나눔 주주연대'가 함께 합니다.

국민이 주인입니다!
국민이 원하지 않는 일, 국민의 돈으로 국민에 피해를 주는 일은 법으로 중단시켜야 합니다.",[]
23,2018.10.09 19:52,327,kejy****,210.223.***.88,1,4,"지금대통택배 반란시작이란 뉴스 때리고있다
택배기사들 본사와 교섭하자하나 본사는 대리점과 대응하라 우리와는 관련없다
맞짱뜨고있다
누가 이길까 몹시 궁금?",[]
24,2018.10.09 15:02,218,ccii****,223.62.***.79,3,0,"• 국민연금 주식대여액 1천조원 육박..""공매도 종잣돈 창구""
https://news.v.daum.net/v/20180907070022685?f=m

• 국민연금, 올해 7월 말까지 국내주식투자로 10조원 손실
https://news.v.daum.net/v/20181006090008650?f=m#none

• 국민연금공단, 해외운용사서 돈받아 직원들 해외연수 논란
http://www.businesskorea.co.kr/news/articleView.html?idxno=25479

• '주식 대여 장사' 논란 휩싸인 국민연금
https://m.news.naver.com/read.nhn?mode=LSD&mid=sec&sid1=101&oid=011&aid=0003410343

• 거래량도 대금도... 공매도 시장 휘젓는 외국계 증권사들
https://news.v.daum.net/v/20181009044529592?rcmd=rn&f=m

국민연금이 공매도세력들에게 주식을 대여해주면서 연금을 운용하여 우리들의 국민연금과 주식이 막대한 손실을 입고 있습니다. 
국민연금의 주식대차를 없애야지만 우리들의 국민연금과
주식을 지킬 수 있습니다. 
청원에 힘을 보태어 주십시요. 
여러분들의 힘이 절실히 필요합니다. 

●청원●
국민연금의 주식대차를 폐지하라
https://www1.president.go.kr/petitions/394401

다시 시작하는 청원입니다.
이전에 비슷한 청원에 동의하셨더라도 다시 한번 이 청원에 동의 부탁드립니다.",[]
25,2018.10.08 20:27,184,hyh8****,121.168.***.35,0,4,최저임금인상으로 인한 수익성 정체로 주가는 항상 비실 비실,[]
26,2018.10.08 18:55,235,pass****,211.248.***.120,15,1,"중국 랴오닝성 선양 물류센터 축구장 14개 크기.

남북경협 물류 기지가 될것으로 보이네요.




8일 대한상공회의소에 따르면 박 회장은 북한과 중국의 접경지역의 북중경제특구 등을 방문한다.

대한상공회의소 관계자는 비즈니스포스트와 전화통화에서 ""일단 현지 사정을 파악하고 현장을 둘러보는 것이 중요하다고 생각한다""며 ""남북 경제협력의 방향성을 정하기 위한 사전 단계""라고 말했다.

박 회장은 7일 3박4일 일정으로 중국의 동북부 지린(길림)성의 옌지(연길), 훈춘과 랴오닝성의 단둥 등 3개 지역을 둘러 보기위해 출국했다.

지린성은 지리적으로 북한과 맞닿아 있는데 그중에서도 연길은 연변조선족 자치주의 주정부가 있고 조선어가 많이 쓰여 한국 기업들이 진출해 있다.

지린성 동남부에 있는 훈춘은 중국과 북한 러시아 국경을 마주한 곳으로 취안허통상구(세관)을 통해 북한 라진항과 유엔의 북한경제 재제 전까지 교역을 했다. 사퉈쯔통상구는 함경북도 새별통상구와 연결돼 민간 무역 창구 역할을 했다.

훈춘은 내륙 지방으로 항구가 없어 북한의 라진항과 러시아 자루비노항을 이용해 동해와 태평양으로 이어지는 물류 통로 역할을 하고 있다.

랴오닝성의 동남부에 있는 단둥은 압록강과 황해를 끼고 북한의 신의주시와 맞닿아있다. 단둥은 '조중우의교'를 통해 신의주와 연결되어 있는데 이 다리로 북한과 교역이 이뤄졌다.

박 회장은 이 3곳에서 세관과 물류기지 등을 둘러보며 앞으로 중국과 연계해 북한과 실질적 경제협력방안을 모색할 것으로 보인다.

박 회장은 9월 평양 남북 정상회담에서도 특별수행원으로 평양을 방문하는 등 남북 경제협력에서 주도적 역할을 준비하고 있다.

박 회장은 6월28일 대한상공회의소에서 열린 ‘새로운 사회적 대화를 위한 정책간담회’에서 “남북 경제협력과 관련해 기업들의 관심이 높은데 (북한의) 상황을 둘러싼 정보와 지식은 부족하다”며 “대한상공회의소는 정확한 상황과 전망을 알리기 위한 활동을 지속하겠다”고 말하기도 했다.

4월29일 남북 정상 만찬에도 재계인사 가운데 유일하게 참석했다.

박 회장은 만찬을 마친 뒤 페이스북에 “앞으로 (남북) 경협과 교류가 가능해지는 시기가 오면 정말 국가와 민족의 미래를 위해 함께 번영하는 길을 가도록 모두가 노력해야 겠다”며 “그때가 올 때까지 많이 생각하고 연구하고 토론도 해서 제대로 경협을 전개할 준비를 해야 할 것 같아 마음이 바쁘다”는 글을 올리기도 했다.

남북 정상 만남이 급물살을 타기 전인 3월에도 ‘남북관계 전망과 과제’를 여는 등 북한과 경제협력을 꾸준히 준비해왔다.","['택배 요금 올린다~영업이익 급증가→기관.투신 연기금. 연속 매수\n영업이익 매년 36%급성장↑물류는 최고 실적 성장주\n올해~주가￦ 25만원↑ 대세상승 2019년~ 36% 두자릿수 급성장\n→경기도 곤지암 아시아 최대규모 물류자동화터미널☞물류 처리량,영업이익 급증가\n곤지암 물류창고 고정수익 연간600억 추가☞영업익급증가\n택배요금 300원인상=연간 영업이익3,600억원 증가효과\n남북 경협 수혜주→물류 수혜\n문재인정부 북방대륙~북한~중국~러시아~유라시아~신북방정책 물류급성장\n중국 물류 자회사""CJ루컨"" 주식 상장→16억인구 중국물류', '기관~연기금. 투신 연속매수↑ 매수세력 물량 담고있다\n택배 요금 인상=택배요금 300원 인상=연간 영업이익 3,600억원 증가\n3분기→추석 물류 성수기↑사상최대실적\n→경기도 곤지암 아시아 최대규모 물류자동화터미널☞물류 처리량,영업이익 급증가\n곤지암 물류창고 고정수익 연간600억 추가☞영업익급증가\n중국통→ 박근태대한통운사장, &, 중국통→삼성출신~박근희부회장 → CJ대통운行ㅡ\n중국 16억인구 중국물류 급성장<중국 물류 자회사 `CJ로킨`주식 상장 중국 물류자회사 주식 상장 호재\n→인도 13억인구 물류급성장~인도 해외 주식 상장']"
27,2018.10.08 15:49,93,qqui****,221.162.***.100,4,0,"(서울=연합뉴스) 서한기 기자 = 국민연금 기금운용본부의 100명이 넘는 직원들이 최근 5년간 해외 위탁운용사들로부터 일부 지원을 받아 짧게는 2주 이내, 길게는 한 달 가량씩 해외연수를 다녀온 것으로 나타났다.

해외 위탁운용사들은 같은 기간 국민연금이 맡긴 기금을 굴리면서 수수료로만 1조원 넘게 챙겼다.

5일 국회 보건복지위원회 정춘숙 의원(더불어민주당)이 감사원의 '공공자금 해외투자실태' 자료와 국민연금공단 제출자료를 분석한 결과를 보면, 2013년부터 2017년까지 총 114명의 기금운용본부 직원이 18개의 해외 위탁운용사들에서 숙박비, 식비, 교통비, 연수장소 이동 중 항공료 등의 명목으로 총 8억4천700만원의 연수비용을 지원받았다.

연도별 연수 인원과 지원받은 비용은 2013년 19명 9천400만원, 2014년 24명 2억800만원, 2015년 24명 2억3천100만원, 2016년 26명 2억600만원, 2017년 21명 1억800만원 등이었다.

(이하 생략, 상세한 내용은 위제목으로 검색 하십시오 )&nbsp;

국민연금 직원들이 국민의 노후 자산을 싼값에 빌려 주고 그 댓가로 해외연수를 다닙니다.&nbsp;

알토란 같은 우리의 돈이 국민연금에 의해 외국으로 새고 있습니다 !&nbsp;

국민연금이 이런짓을 못하도록 아래 청원에 동의하여 주십시오 !&nbsp;

&nbsp;https://www1.president.go.kr/petitions/394401",[]
28,2018.10.08 10:14,326,cvbn****,111.65.***.16,20,3,"헐~~~왜~ 계속, 연속~ 물량 매집 매수하지~~ 기관 ~ 연속 매수 세력 강하군~~~","['목표가￦ 25만원↑대세상승\n택배 요금 올린다~영업이익 급증가→기관.투신 연기금. 연속 매수\n￦ 영업이익 매년 36% 급성장↑\n물류는 최고의 실적 성장주\n올해안에~주가￦ 25만원↑ 대세상승↑\n""2019년., 올해 대비~ 36% 두자릿수 급성장\n→경기도 곤지암 아시아 최대규모 물류자동화터미널☞물류 처리량,영업이익 급증가\n곤지암 물류창고 고정수익 연간600억 추가☞영업익급증가\n택배요금 300원 인상=연간 영업이익 3,600억원 증가효과\n남북 경협 수혜주→물류\n문재인정부 북방대륙~북한~중국~러시아~유라시아~신북방정책 물류급성장', '물량 언제 다 털건지 알려 주삼.', '옛다~ 동정!', '기관~연기금. 투신 연속매수↑ 매수세력 물량 담고있다~택배 요금 인상=택배요금 300원 인상=연간 영업이익 3,600억원 증가\n3분기. 추석 물류 성수기↑사상최대실적\n→경기도 곤지암 아시아 최대규모 물류자동화터미널☞물류 처리량,영업이익 급증가\n곤지암 물류창고 고정수익 연간600억 추가☞영업익급증가\n중국통→ 박근태대한통운사장, &, 중국통→삼성출신~박근희부회장 → CJ대한통운行ㅡ\n중국 16억인구 중국물류 급성장<중국 물류 자회사 `CJ로킨`주식 상장 중국 물류자회사 주식 상장 호재\n→인도 13억인구 물류급성장~인도 해외 주식 상장', '미~~~ 튄!!']"
29,2018.10.08 09:44,134,tizm****,220.76.***.164,2,0,고생 하십니다 ?님 ㅜ,[]
30,2018.10.08 07:49,130,kjn0****,1.249.***.133,2,0,"연간 국내주식 투자금액 120조원의 0.0014%의 수익을 올리기 위해 국민연금이
4년6개월간 1천조원에 달하는 주식을 공매도세력(주가를 하락시켜야 이익을 보는 세력)에게 대여해 줌으로써,

1)국내 주식시장을 교란하고,
2)공매도를 사용할 수 없는 개인투자자들을 주식시장의 패배자로 내몰고,
3)해외헷지 세력들의 주머니를 채워 연간 수천억원의 국부를 유출하고,
4)국민연금 스스로 투자한 종목의 주가상승을 막고, 로스컷(손절매) 발생시 막대한 국민연금의 손실을 초래하는


이 바보같은 일에 국민연금이 앞장서고 있다는 사실을 고발하고 바로 잡고자 합니다.


<내 연금은 내가 지킨다!>
'국민연금 주식대여 금지'를 위한 청와대 청원에 꼭 참여해주세요!
(청원문을 읽어보시면 깜짝 놀라실 겁니다.)


※ 참여 방법은 매우 쉽습니다!

아래 청와대 국민청원 링크로 들어가신 후 '동의'를 클릭하시면 됩니다.
(네이버/페이스북/트위터로 3번 동의 가능합니다 , 한가지 계정 동의 후 청원 인터넷 창 닫으시고 10여분 후에 다른 계정으로)


https://www1.president.go.kr/petitions/394401



※ 이 청원은 '경실련'(경제정의실천시민연합), '공매도제도개선 주주연대', '희망나눔 주주연대'가 함께 합니다.",['주주님들 참여해주세요.바꿔봅시다♥']
31,2018.10.07 23:15,203,aaab****,111.65.***.16,12,2,"택배 요금 인상↑ 택배비 올린다~기관.투신 연기금. 연속 매수
￦ 영업이익 매년36% 급성장↑기관 투신 연기금 .연속매수
올해안에~주가￦ 25만원↑ 대세상승↑
""2019년., 올해 대비 36.2% 두자릿수 급성장
→경기도 곤지암 아시아 최대규모 물류자동화터미널☞물류 처리량,영업이익 급증가
곤지암 물류창고 고정수익 연간600억 추가☞영업익급증가
택배요금 300원 인상=연간 영업이익 3,600억원 증가효과
문재인정부 북방대륙~북한~중국~러시아~유라시아~신북방정책 물류급성장
러시아 최대 물류 회사 ""페스코"" 북방 물류협력
중국16억인구 중국물류 급성장<중국 물류 자회사 `CJ로킨`주식 상장호재
→인도 13억인구 물류급성장~인도 주식 상장

해외 인수 물류 자회사들의 글로벌 부문 영업이익률 개선 2020년에는 28% 고성장 , 매년 . 두 자리수 성장세
태국에서~ 택배 1위를 목표로 현지 택배사업 확대
태국은 아세안 경제규모 2위국가로 인도차이나 반도의 중앙에 위치한 물류요충지.
지난해 태국 전체 물류시장 규모 약 5조4000억원ㅡ전자상거래 시장 연평균 20%이상 성장세ㅡ 태국 , 택배산업의 고성장 시장에서~ 대한통운의 1위 택배 고성장

기관 투신연기금 연속매수
추석 최대 성수기 사상최대실적
→경기도 곤지암 아시아 최대규모 물류자동화터미널☞물류 처리량,영업이익 급증가
곤지암 물류창고 고정수익 연간600억 추가☞영업익급증가
택배요금 300원 인상=연간 영업이익 3,600억원 증가효과
문재인정부 북방대륙~북한~중국~러시아~유라시아~신북방정책 물류급성장
러시아 최대 물류 회사 ""페스코"" 북방 물류협력
중국16억인구 중국물류 급성장<중국 물류 자회사 `CJ로킨`주식 상장호재
→인도 13억인구 물류급성장~인도 주식 상장
→SK주유소 GS주유소ㅡ전국 택배물류기지체결","['기관~연기금. 투신 연속매수↑ 매수세력 물량 담고있다~택배 요금 인상=택배요금 300원 인상=연간 영업이익 3,600억원 증가\n3분기. 추석 물류 성수기↑사상최대실적\n→경기도 곤지암 아시아 최대규모 물류자동화터미널☞물류 처리량,영업이익 급증가\n곤지암 물류창고 고정수익 연간600억 추가☞영업익급증가\n중국통→ 박근태대한통운사장, &, 중국통→삼성출신~박근희부회장 → CJ대한통운行ㅡ\n중국 16억인구 중국물류 급성장<중국 물류 자회사 `CJ로킨`주식 상장 중국 물류자회사 주식 상장 호재\n→인도 13억인구 물류급성장~인도 해외 주식 상장']"
32,2018.10.07 22:38,215,onek****,175.223.***.12,2,5,"생지옥을 보고왔다.
기술이 하나도 없으니까
일용직 대량으로 쓰니까
인건비때메 이윤이 없지
이종목은 쳐다도 안볼꺼임",[]
33,2018.10.07 20:39,67,b101****,119.201.***.122,1,0,"주식투자자 여러분, 국민연금이 공매도세력에게 주식을 빌려주고 있다는 사실을 아십니까? 이와 같은 국민연금의 주식대여 행위는 공매도세력의 주가 하방 작업에 사용되어 주식투자자들에게 막대한 경제적 손실을 입힐 수 있습니다.
지금 국민연금 주식대차룰 금지하자는 국민청원이 경실련을 비롯한 사회단체들의 주도로 진행되고 있으니, 주식투자자 여러분들은 꼭 참여해주시고, 주변에도 참여를 독려해주시기를 호소합니다. 20만명이 넘어야 정부의 공식적 답변과 대책을 들을 수 있습니다.
참여방법: 청와대 국민참여 및 제안 사이트에 들어갑니다.
그 다음 분야별 청원을 클릭하신 다음, 청원분야별 보기에서 경제민주화를 클릭하시면, 추천순 제 1위에 '국민연금의 주식대차를 폐지하라'가 있으니,
그리로 가셔서 내용을 읽으시고, 동의하시면 됩니다.
꼭 참여하셔서 주식투자자들의 이익을 지키도록 합시다. 고맙습니다.",[]
34,2018.10.07 16:54,321,pass****,211.248.***.120,8,1,"택배시장을 어디까지 먹을지.. 50프로면 그만 먹어도 되는데.. 타 택배사들은 투자멈추고 요금 올리기 바쁜데

대통은 어디까지 커질지 알 수가없네요..



4일 용인시에 따르면 용인시 처인구 양지면 양지리 산 89―7번지 일원(22만8천97㎡ )에 지하 2층~지상 10층 규모의 대규모 물류창고가 건립중에 있다.

해당 물류창고는 다음달 완공될 예정인데, CJ 대한통운이 15년간 임차해 사용할 계획이다.



6만평...에 10층...ㅋ

참고로 곤지암 메가허브터미널부지가 30만제곱미터입니다..

22만제곱미터짜리가 또 생기네요..

국내 택배시장은 대통이 다 먹을 수 밖에 없겠네요..

타택배사들은 투자자체를 안하니..ㅠㅠ 시설면에서도 글코 자동화에 규모에 ... 택배기사들도 수입때문에 대통으로 몰리는 상황이고..

한진이나 우체국 롯데보다 월 100이상 수익이 좋은데 여기서 요금까지 올려서 기사님들 수익 더좋아지면

기사님들 쏠림 현상까지 심해질듯합니다.","['좋은 정보 감사합니당', '기관~연기금. 투신 연속매수↑ 매수세력 물량 담고있다~택배 요금 인상=택배요금 300원 인상=연간 영업이익 3,600억원 증가\n3분기. 추석 물류 성수기↑사상최대실적\n→경기도 곤지암 아시아 최대규모 물류자동화터미널☞물류 처리량,영업이익 급증가\n곤지암 물류창고 고정수익 연간600억 추가☞영업익급증가\n중국통→ 박근태대한통운사장, &, 중국통→삼성출신~박근희부회장 → CJ대한통운行ㅡ\n중국 16억인구 중국물류 급성장<중국 물류 자회사 `CJ로킨`주식 상장 중국 물류자회사 주식 상장 호재\n→인도 13억인구 물류급성장~인도 해외 주식 상장']"
35,2018.10.06 12:39,319,pass****,211.248.***.120,5,0,"http://www.rokin.cn/article/info.html

여기가시면 매일 로킨관련 뉴스가 나옵니다.

콜드체인 1위
화학운송 1위 독일basf사
등등

승승장구중인데 로킨 관련 뉴스가 국내에는 나오지않네요.

로킨 사이트가시면 매일 뉴스나오니 주주분들은 참고하세요.","['연기금.기관~연속매수 세력♂ 계속 매집중~목표가￦25만원↑', '삼성과 물류협력_중국 자회사 주식 상장\n삼성 투자 → 삼성과 물류 협력_중국 물류 자회사 주식 상장 →삼성과 물류 협력\n삼성과 물류 협력=장대양봉↑급등호재\n삼성 - CJ \'화해무드 2탄\'… CJ건설이 삼성SDI 공장 짓는다\n중국통 삼성맨 박근희부회장 , CJ그룹行 ""화해 분위기 확실한 증거""\n최고의 실적 성장주→물류 매출 급성장\n택배요금 100원 인상=연간 영업이익 1,200억 급증가\n★중국 물류 자회사 `CJ르킨`주식 상장★\n문재인정책~북방대륙 물류 최대 수혜주【한반도-중국-러시아-유럽-유라시아-북방대륙 물류 급성장', '주식시장에서 가장 저평가된 주식은 자타공인 한솔pns다. 매출2300억 올해 예상 영업이익 60억 시가총액 265억 현재 주가 1295원. 말도 안되는 주가에 관리종목이지만 배당도 준다. 관리종목 사유도 이미 해소가 되었고 절차상 해소 시기만 남았다. 지난해 이익도 올해의 이익도 직전년도에 비해 두 배 늘었다. 그런데도 못간 이유는 간단하다. 조막손들이 차고 있어서 일 뿐 다른 이유는 없다. 달리면 올해 최소한 두배 이상 각이다. 그게 바로 초소형주들의 매력이다. 요런건 먼저 잡는게 임자다.', '택배 1위대표업체~물량 넘쳐나는군\n기관. 연기금 투신~연속매수\n택배요금 인상=택배요금 300원 인상=연간 영업이익 3,600억원 증가효과\n추석~최대 성수기 사상최대실적\n→경기도 곤지암 아시아 최대규모 물류자동화터미널☞물류 처리량,영업이익 급증가\n곤지암 물류창고 고정수익 연간600억 추가☞영업익급증가\n중국통 박근태대한통운사장, &, 중국통→삼성출신~박근희부회장 → CJ대한통운行ㅡ\n중국 16억인구 중국물류 급성장<중국 물류 자회사 `CJ로킨`주식 상장 중국 물류자회사 주식 상장 호재\n→인도 13억인구 물류급성장~인도 해외 주식 상장']"
