2018.12.07 23:50,1011,pufs****,218.50.***.224,0,0,"※저희 증권사는 주식담보대출 年 ４% 중반 수준으로 제공 가능합니다.

※대출만기 연장으로 인한 추가 금리인상 없이, 고정금리입니다

※연락 주시면 자세히 안내 드리겠습니다.

직통) 02)413-1157
HP) 010-3786-8868",
2018.12.07 09:49,264,alli****,49.142.***.95,0,1,"현 가치 추출 재검 결과 42,300 원 , 허가난 젼의판에 믿고 안 믿고는 본인의 의지 , 소중한 님의자산.성투,",[]
2018.12.04 20:23,385,rlar****,211.36.***.108,1,0,공매도 바람지나고 나면 사야지,[]
2018.11.26 11:26,1170,doe2****,175.223.***.31,0,2,비중 적은게 아쉽네 ㅋㅋㅋ,[]
2018.11.26 11:26,695,tiny****,110.70.***.8,3,1,"매출도 상향되고 염소?도 오르고
좋은거 아닌가요?
오를 일만 남았네요 ㅎㅎㅎ


유니드(BUY, TP: 6.2만원): 중소형 Top Pick: 2019년 이익 추정치 20% 상향 - 11/26 (월)

9월부터 중국에서 구조적인 변화가 나타나 2019년 이익 추정치를 945억원(10/5일)에서 1,114억원(11/26일)으로 상향합니다.

2019년 Valuation은 PER 4.0배, PBR 0.5배 수준입니다.


■ 3Q18 OP 211억원(QoQ -8.3%, YoY +78.6%)

- 3분기 비수기에도 불구 실적 견조

- 중국 서프라이즈: 부산물 염소 가격 상승 효과에 기인. 향후에도 이익 지속될 것

- 본사 부진은 가동률 92%에 그쳤기 때문. 11월 3째주 가동률은 100%


■ 중국 염소(부산물) 가격 상승은 구조적

- 9월부터 염소 공급과잉(2H16~1H18)이 해소

- 중국법인은 염소 처리 시 보조금을 지급(-)하다 9월부터 판매(+)하기 시작

=> 차액은 약 8만원/톤. 곱하기 20만톤/년은 연 +160억원 효과. 2019년 추정치에는 +120억원만 반영


■ 2019년(YoY): OP +37.4%, NP +113.2%",[]
2018.11.22 17:20,703,doe2****,175.223.***.31,3,1,♡,[]
2018.11.08 10:52,994,jaha****,123.254.***.71,1,1,왜 빼요\?,[]
2018.11.08 00:37,542,jin9****,125.177.***.54,3,2,"정말 일반 개미만도 못하게 투자하니 국민연금 수악률이 이 모양이지
국민연금 정말 문제 많다 그러니 그렇게 불신하는거지",[]
2018.11.07 20:25,382,yyjk****,112.187.***.104,1,0,이가격에 파냐?,[]
2018.11.06 23:35,475,pufs****,121.165.***.29,0,0,"※주식담보대출 年 ４% 중반 수준으로 제공 가능합니다.

※대출만기 연장으로 인한 추가 금리인상 없이, 고정금리입니다

※연락 주시면 자세히 안내 드리겠습니다.

직통) ０２-４１３-１１５７
HP) ０１０-３７８６-８８６８",[]
