2018.12.19 10:22,162,hoba****,210.106.***.58,0,0,"뭐 더떨어지것슈?
살짝 발담거봐유 잘부탁드려유~


- ★Rising Force★ -",
2018.12.18 17:39,521,dudt****,218.212.***.125,2,0,"연말까지 주가 오지게 고공상승하것네
해외 실적 최고에
지금처럼만 상승해라
웅진한테 먹혀도 사업에는 문제 없다
양아치 웅진","['매수하려거든 6개월 지켜보고 해라.6개월 후에도 여기보다 절대 높지 않다', '웅진에 먹히면 웅진렌탈과 일단 합병할 것이다.이건 이미 공표된 것이고.그다음은 이자낼 돈이 없으니 전환사채 발행할 것이고.그다음은 웅진과 합병할 것이다.', 'ㅎㅎㅎㅎ', '자기밖에 모르는 날건달 하나가 여러 사람 피해주네요']"
2018.12.18 08:53,421,hear****,59.14.***.198,0,0,per17.54배,"['장사잘하고 있는거죠', '어떻게생각하세요?']"
2018.12.17 15:11,832,kslo****,59.13.***.158,1,0,이거 머지.,['그러게요. 다른 배당주 찾아갔나? 음. ...']
2018.12.17 09:23,668,hope****,110.70.***.199,1,1,배당!,"['원래 효성 사놨었다가 돈 급해 팔았다 너무 오른지라 유증도 끼었는데. 재매수 포기한거였는데. 배당주인데 별일 있으려나?', '고배당에 공유경제 시대라 사본건데 음.', '다른 고배당주?', '다른 고배당주 찿으세요. 조만간 죽음의 레이스를 펼칠 것으로 예상합니다']"
2018.12.16 14:18,961,hear****,59.14.***.198,1,1,"웅진, 800억 들고 1조7000억 코웨이 삼킨다


2018.10.30
http://paxnetdaily.moneta.co.kr/allView?articleId=2018103017062903348&portalCode=naver&objId=A2018103017062903348.",['640억이래요.']
2018.12.16 14:16,537,hear****,59.14.***.198,1,2,"하지만, 지금은 사정이 다르다. 무주공산에 가까웠던 그 시절과 달리 현재 가전 렌탈 시장에는 LG전자, SK그룹(SK매직) 등 경쟁자가 있다. 이들은 렌탈 시장 진출 후 비교적 단기간에 의미 있는 성과를 거뒀다.

SK매직은 정수기, 공기청정기 등을 앞세워 계정 수를 145만개(2018년 7월 기준)로 늘렸다. 같은 아이템을 다루는 LG전자, 청호나이스, 쿠쿠홈시스 등도 각각 100만개를 웃도는 렌탈 계정 수를 확보한 것으로 알려졌다.

출처 : http://it.chosun.com/site/data/html_dir/2018/10/30/2018103002770.html",[]
2018.12.15 21:15,662,psy1****,125.184.***.11,2,1,"앞으로 대세 렌탈은 공기청정기 왜냐
정수기는 한가정에 한대면 되지만 공기청정기 아이들
각방마다 한대씩 정수기보다 사용량 몇배로 크다.","['이제 거품 뺀 공기청정기 들어올 것임.. 그냥 피하시길', 'SK매직은 정수기, 공기청정기 등을 앞세워 계정 수를 145만개(2018년 7월 기준)로 늘렸다. 같은 아이템을 다루는 LG전자, 청호나이스, 쿠쿠홈시스 등도 각각 100만개를 웃도는 렌탈 계정 수를 확보한 것으로 알려졌다.\n\n출처 : http://it.chosun.com/site/data/html_dir/2018/10/30/2018103002770.html']"
2018.12.14 10:12,850,hear****,59.14.***.198,1,1,인수자금 다 구했나요?,['유상증자 납입일 직후인 1월 23일 다시 삼성증권에 상환할 예정이다. 급한것 보니 이제 인수금 완료된듯']
2018.12.13 14:22,665,hear****,59.14.***.198,1,3,"외인매도 공매도 물량 받아내느라 고생많으신 기관님 ...
매각 되면 코웨이 죽고 웅진씽크빅 죽어나고 ,개미들 죽어난다.
청와대에 민원넣어라. 거지중에 상거지인 웅진씽크빅에 매각 반대해라

대출이자를 코웨이 돈으로 낸다는게 말이되니?
코웨이 유상증자해서 이자내야 할 상황이 올것이다.
윤석금이는 그러고도 남을 인간이다.
윤석금이한테 걸리면 누구든 죽는다.

매각수수료 챙기려고 주가방어하는 양아치 한국투자증권.

매각성공하고 나면 매수한 물량 어떠할거니?",[]
2018.12.11 14:25,1840,hear****,59.14.***.198,4,1,"무슨일이 있어도 주가를 방어해서 웅진에 코웨이를 매각해야 한다.

그래야 수수료를 받을 수 있다.

조만간 코웨이는 개미 무덤이 될 것이다.

한국투자증권은 매각수수료만 챙긴다.

그 피해는 모두 개미들에게 간다.","['똑똑한데~ 웅진사놔야되겠네...?', '똑똑하네']"
